grdc_no,river,station,area,altitude,lat_org,long_org,lat_pp,long_pp,dist_km,area_calc,quality,type,comment,source
4245030.0,GOATHORN CREEK,NEAR TELKWA,125.0,-999.0,54.6486,-127.1233,54.64833,-127.12333,0.0,123.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245035.0,SIMPSON CREEK,AT THE MOUTH,13.2,-999.0,54.8099,-127.2042,54.8063,-127.2312,1.8,13.92,Medium,Automatic,Area difference 5-10% and distance <= 5 km,hydrosheds
4245040.0,TWO MILE CREEK,DISTRICT LOT 4834,21.2,-999.0,55.2961,-127.6208,55.2938,-127.6229,0.3,16.69,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
4245045.0,LITTLE WEDEENE RIVER,BELOW BOWBYES CREEK,180.0,-999.0,54.1364,-128.69,54.135,-128.69,0.2,181.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245055.0,PALLANT CREEK,NEAR DAAJING GIIDS,76.7,-999.0,53.0573,-132.0514,53.0575,-132.05167,0.0,72.8,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
4245100.0,NASS RIVER,ABOVE SHUMAL CREEK,19200.0,65.0,55.2639,-129.0861,55.26375,-129.08625,0.0,18420.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245210.0,EXCHAMSIKS RIVER,NEAR TERRACE,370.0,20.0,54.3631,-129.3114,54.36333,-129.31417,0.2,369.78,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245250.0,SKEENA RIVER,USK,42200.0,100.0,54.6306,-128.432,54.63083,-128.43083,0.1,41954.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245280.0,TELKWA RIVER,BELOW TSAI CREEK,368.0,720.0,54.6028,-127.495,54.6063,-127.4938,0.4,359.0,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
4245295.0,BABINE RIVER,BABINE,6480.0,-999.0,55.32,-126.63,55.32,-126.62833,0.1,6315.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245300.0,YAKOUN RIVER,NEAR PORT CLEMENTS,477.0,-999.0,53.6139,-132.2097,53.6146,-132.2104,0.1,473.8,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
4245302.0,CHEMAINUS RIVER,NEAR WESTHOLME,355.0,-999.0,48.8784,-123.7046,48.87833,-123.70417,0.0,334.0,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
4245445.0,BROWNS RIVER,NEAR COURTENAY,87.9,-999.0,49.6928,-125.0693,49.69292,-125.06958,0.0,89.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245446.0,DOVE CREEK,NEAR THE MOUTH,41.1,-999.0,49.7366,-125.0857,49.73667,-125.08583,0.0,66.6,Medium,Manual,"Station or river name could be identified, area difference between 5-10%",merit
4245500.0,BELLA COOLA RIVER,ABOVE BURNT BRIDGE CREEK,3730.0,-999.0,52.4222,-126.1572,52.42167,-126.15917,0.1,3604.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245550.0,WANNOCK RIVER,OUTLET OF OWIKENO LAKE,3940.0,-999.0,51.6792,-127.1792,51.678,-127.187,0.6,3782.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245650.0,HOMATHKO RIVER,AT THE MOUTH,5720.0,-999.0,50.9847,-124.917,50.98583,-124.92,0.2,5681.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245820.0,TSITIKA RIVER,BELOW CATHERINE CREEK,360.0,60.0,50.4369,-126.5742,50.4354,-126.5771,0.3,315.2,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
4245840.0,UCONA RIVER,AT THE MOUTH,185.0,30.0,49.7089,-126.0978,49.70833,-126.0975,0.1,188.7,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245860.0,LITTLE QUALICUM RIVER,NEAR QUALICUM BEACH,237.0,20.0,49.35,-124.48,49.35083,-124.4875,0.6,251.48,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
4245880.0,SAN JUAN RIVER,NEAR PORT RENFREW,580.0,20.0,48.5761,-124.3111,48.57667,-124.31083,0.1,580.66,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245890.0,KOKSILAH RIVER,NEAR COWICHAN STATION,209.0,30.0,48.7275,-123.6697,48.7271,-123.6688,0.1,227.8,Medium,Automatic,Area difference 5-10% and distance <= 5 km,hydrosheds
4245900.0,CHAPMAN CREEK,ABOVE SECHELT DIVERSION,65.0,140.0,49.47,-123.7,49.4825,-123.7075,1.5,68.774,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
4245920.0,SKEENA RIVER,ABOVE BABINE RIVER,12400.0,-999.0,55.7161,-127.6847,55.71583,-127.6875,0.2,12282.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4245950.0,SQUAMISH RIVER,NEAR BRACKENDALE,2330.0,-999.0,49.7944,-123.2,49.79417,-123.2,0.0,2360.2,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4247100.0,SAINT CROIX RIVER,BARING,3550.0,-999.0,45.1367,-67.3181,45.13667,-67.31833,0.0,3528.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4247101.0,SAINT CROIX RIVER,VANCEBORO,1080.0,-999.0,45.5689,-67.4297,45.5675,-67.4275,0.2,1068.4,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4247110.0,FOREST CITY STREAM,BELOW FOREST CITY DAM,357.0,-999.0,45.6642,-67.7333,45.66417,-67.73333,0.0,346.56,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4247500.0,DENNIS STREAM,NEAR ST.STEPHEN,115.0,12.0,45.2097,-67.2625,45.21,-67.2625,0.0,113.68,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4247700.0,LEPREAU RIVER,LEPREAU,239.0,-999.0,45.1697,-66.4681,45.17,-66.46833,0.0,237.32,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4280900.0,RIO TOA,EL TORO II,326.0,286.0,20.26,-74.83,20.27583,-74.83833,2.0,323.39,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4280950.0,RIO TOA,AGUACATE,753.0,562.0,20.38,-74.68,20.38042,-74.67958,0.1,758.19,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4281050.0,RIO CUYAGUATEJE,PORTALES II,502.0,6.0,22.23,-84.08,22.22917,-84.08083,0.1,526.06,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4281100.0,RIO SAN DIEGO,LOS GAVILANES,157.0,71.0,22.66,-83.4,22.66417,-83.40167,0.5,160.97,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4281150.0,SAN CRISTOBAL,LA CAMPANA,100.0,269.0,22.73,-83.05,22.735,-83.0525,0.6,98.285,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4281500.0,RIO DAMUJI,RODAS,848.0,52.0,22.35,-80.53,22.36042,-80.54208,1.7,810.4,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4281600.0,ZAZA,PASO VENTURA,848.0,56.0,22.12,-79.4,22.11917,-79.40083,0.1,841.04,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4281800.0,RIO SALADO,SAN CARLOS,-999.0,-999.0,20.6313,-76.9188,20.6313,-76.9188,0.0,2907.3,High,Manual,Station and river name could be identified,hydrosheds
4281810.0,RIO LA RIOJA,MOSCONES,175.0,110.0,20.77,-76.63,20.7683333333333,-76.6216666666667,0.9,197.55,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
4281900.0,RIO GUANTANAMO,SANTA SOFIA,-999.0,-999.0,20.0437,-75.2438,20.0437,-75.2438,0.0,291.8,Medium,Manual,Station or river name could be identified,hydrosheds
4351010.0,RIO SAN JUAN,"LOS ALDAMAS, N.L.",-999.0,288.0,26.0236,-99.1958,26.0225,-99.1975,0.2,29800.0,High,Manual,Station and river name could be identified,merit
4351015.0,PESQUERIA,CIENEGA DE FLORES,-999.0,415.0,25.9542,-100.1736,25.9525,-100.17333,0.2,14300.0,High,Manual,Station and river name could be identified,merit
4351020.0,RIO SAN JUAN,EL CUCHILLO,-999.0,210.0,25.7194,-99.2583,25.71833,-99.25833,0.1,8700.0,High,Manual,Station and river name could be identified,merit
4351025.0,CONCHOS,"SAN AMBROSIO, CHIH.",-999.0,0.0,27.5792,-105.3667,27.57833,-105.36583,0.1,21000.0,High,Manual,Station and river name could be identified,merit
4351035.0,CONCHOS,LAS BURRAS,-999.0,1093.0,28.5458,-105.4222,28.5437,-105.4229,0.2,51028.98,High,Manual,Station and river name could be identified,hydrosheds
4351040.0,RIO BRAVO,RIO BRAVO EN PIEDRAS NEGRAS COAHUILA Y EAGLE PASS,-999.0,0.0,28.6667,-100.5167,28.6687,-100.5021,1.4,351889.69,High,Manual,Station and river name could be identified,hydrosheds
4351045.0,PESQUERIA,ICAMOLE,-999.0,640.0,25.9167,-100.7333,25.9125,-100.72083,1.3,11600.0,High,Manual,Station and river name could be identified,merit
4351055.0,SANTA CATARINA,CADEREYTA,-999.0,330.0,25.5903,-99.975,25.5875,-99.97333,0.4,1800.0,High,Manual,Station and river name could be identified,merit
4351060.0,CONCHOS,EL GRANERO,-999.0,1055.0,28.9583,-105.2931,28.9563,-105.2938,0.2,57620.04,High,Manual,Station and river name could be identified,hydrosheds
4351065.0,RIO SAN JUAN,LOS ALDAMAS,-999.0,90.0,26.0236,-99.1958,26.0225,-99.1975,0.2,29800.0,High,Manual,Station and river name could be identified,merit
4351070.0,PESQUERIA,"CIENEGA DE FLORES, N.L.",-999.0,380.0,25.9522,-100.1722,25.95208,-100.17208,0.0,14400.0,High,Manual,Station and river name could be identified,merit
4351075.0,SANTA CATARINA,"CADEREYTA, N.L.",-999.0,330.0,25.5903,-99.975,25.5875,-99.97333,0.4,1800.0,High,Manual,Station and river name could be identified,merit
4351085.0,FLORIDO,"JIMENEZ, CHIH.",-999.0,1479.0,27.1267,-104.9128,27.13375,-104.92208,1.2,7360.0,High,Manual,Station and river name could be identified,merit
4351090.0,RIO SAN JUAN,"LAS ENRAMADAS, N.L.",-999.0,230.0,25.4972,-99.5272,25.49667,-99.52667,0.1,6580.0,High,Manual,Station and river name could be identified,merit
4351110.0,RIO SACRAMENTO,SACRAMENTO,1146.0,1524.0,28.6644,-106.0667,28.6646,-106.0687,0.2,1103.6,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
4351130.0,SAN PEDRO,VILLALBA,9405.0,1433.0,27.9861,-105.7556,27.99417,-105.76167,1.1,9509.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4351150.0,FLORIDO,JIMENEZ,7395.0,229.0,27.1417,-104.9153,27.14167,-104.915,0.0,7420.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4351200.0,CONCHOS,AGAUAS ABAJO DEL CONCHOS EN OJINAGA,71964.0,850.0,29.57,-104.45,29.5646,-104.4479,0.6,66654.4,Medium,Automatic,Area difference 5-10% and distance <= 5 km,hydrosheds
4351410.0,RIO SABINAS,SABINAS COAHUILA,12825.0,411.0,27.8417,-101.1125,27.83833,-101.12083,0.9,12680.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4351420.0,RIO SALADO,PROGRESO,23086.0,454.0,27.425,-100.9833,27.425,-100.98333,0.0,21991.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4351710.0,PILON,MONTEMORELOS,1691.0,424.0,25.1792,-99.8333,25.18083,-99.835,0.2,1699.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4351900.0,RIO BRAVO,MATAMOROS,450902.0,12.0,25.9,-97.52,25.9021,-97.5229,0.4,474146.5,Medium,Automatic,Area difference 5-10% and distance <= 5 km,hydrosheds
4352100.0,COLORADO RIVER,LINDERO INTERNACIONAL NORTE,631960.0,30.0,32.72,-114.72,32.7188,-114.7188,0.2,616009.6,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
4353010.0,YAQUI,HORNOS,-999.0,50.0,27.7417,-109.9,27.7437,-109.9021,0.3,70866.49,High,Manual,Station and river name could be identified,hydrosheds
4353015.0,YAQUI,EL CUBIL,-999.0,350.0,29.2167,-109.2333,29.21833,-109.23583,0.3,46300.0,High,Manual,Station and river name could be identified,merit
4353020.0,YAQUI,"EL CUBIL, SON.",-999.0,350.0,29.2,-109.2333,29.21667,-109.2375,1.9,46300.0,High,Manual,Station and river name could be identified,merit
4353025.0,RIO DE LA CONCEPCION,"PITIQUITO, SON.",-999.0,300.0,30.6978,-112.1167,30.6975,-112.1175,0.1,17000.0,High,Manual,Station and river name could be identified,merit
4353030.0,RIO DE LA CONCEPCION,"SANTA ROSA 2, SON.",-999.0,537.0,30.3947,-111.4453,30.38917,-111.44833,0.7,7220.0,High,Manual,Station and river name could be identified,merit
4353300.0,YAQUI,EL NOVILLO I,57908.0,480.0,28.93,-109.63,28.9312,-109.6312,0.2,58772.8,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
4355010.0,LERMA,"PUENTE ATLACOMULCO, MEX.",-999.0,2496.0,19.7889,-99.8931,19.78833,-99.89333,0.1,4420.0,High,Manual,Station and river name could be identified,merit
4355015.0,LA LAJA,"AMECHE, GTO.",-999.0,1786.0,20.5539,-100.5825,20.55667,-100.5825,0.3,2390.0,High,Manual,Station and river name could be identified,merit
4355020.0,RIO AMACUZAC,"AMACUZAC, MOR.",-999.0,911.0,18.5961,-99.3769,18.59667,-99.3775,0.1,2240.0,High,Manual,Station and river name could be identified,merit
4355025.0,SILAO,"ARANDAS, GTO.",-999.0,1740.0,20.7128,-101.3708,20.7125,-101.37083,0.0,2640.0,High,Manual,Station and river name could be identified,merit
4355030.0,SONORA,EL OREGANO,-999.0,272.0,29.2333,-110.7042,29.23167,-110.70333,0.2,11700.0,High,Manual,Station and river name could be identified,merit
4355035.0,COCORAQUITO,COCORAQUE,-999.0,100.0,27.415,-109.6283,27.415,-109.62833,0.0,1200.0,High,Manual,Station and river name could be identified,merit
4355040.0,SAN MIGUEL DE HORCASITAS,EL CAJON,-999.0,390.0,29.4722,-110.7364,29.47333,-110.73833,0.2,3780.0,High,Manual,Station and river name could be identified,merit
4355045.0,RIO TAMAZULA,EL BLEDAL,-999.0,0.0,24.8042,-107.1458,24.80458,-107.14542,0.1,373.0,High,Manual,Station and river name could be identified,merit
4355050.0,ACAPONETA,ACAPONETA,5092.0,31.0,22.4833,-105.325,22.495,-105.35167,3.0,5122.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4355055.0,RIO DEL FUERTE,HUITES,-999.0,168.0,26.8833,-108.3667,26.87958,-108.36208,0.6,26200.0,High,Manual,Station and river name could be identified,merit
4355060.0,CHINIPAS,CHINIPAS,-999.0,490.0,27.4167,-108.5417,27.41708,-108.54125,0.1,5140.0,High,Manual,Station and river name could be identified,merit
4355065.0,RIO HUMAYA,GUATENIPA,-999.0,290.0,25.3444,-107.225,25.34333,-107.22333,0.2,8260.0,High,Manual,Station and river name could be identified,merit
4355070.0,RIO HUMAYA,LA HUERTA,-999.0,1600.0,25.3694,-106.7,25.36917,-106.7,0.0,6150.0,High,Manual,Station and river name could be identified,merit
4355075.0,RIO SINALOA,TECUSIAPA,-999.0,0.0,25.8556,-107.3764,25.85417,-107.37917,0.3,3800.0,High,Manual,Station and river name could be identified,merit
4355080.0,RIO SAN PEDRO,SAN PEDRO,25800.0,54.0,21.9667,-105.15,21.96625,-105.15042,0.1,25599.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4355090.0,RIO SAN PEDRO,PAJARITOS,-999.0,245.0,22.3778,-105.0208,22.3775,-105.02333,0.3,24000.0,High,Manual,Station and river name could be identified,merit
4355095.0,LERMA,YURECUARO,-999.0,1537.0,20.3417,-102.2708,20.34083,-102.27417,0.4,40700.0,High,Manual,Station and river name could be identified,merit
4355100.0,RIO GRANDE DE SANTIAGO,EL CAPOMAL,128943.0,39.0,21.825,-105.1153,21.8271,-105.1188,0.4,121964.8,Medium,Automatic,Area difference 5-10% and distance <= 5 km,hydrosheds
4355105.0,LA LAJA,PERICOS,-999.0,1722.0,20.525,-101.1083,20.52458,-101.10792,0.1,9600.0,High,Manual,Station and river name could be identified,merit
4355110.0,EL PLATANITO,EL PLATANITO,5796.0,823.0,22.5681,-104.0369,22.5813,-104.0604,2.8,5854.0,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
4355115.0,DUERO,LA ESTANZUELA,-999.0,1551.0,20.1167,-102.3708,20.11667,-102.3725,0.2,2100.0,High,Manual,Station and river name could be identified,merit
4355120.0,LERMA,PUENTE ATLACOMULCO,-999.0,2496.0,19.7889,-99.8931,19.78833,-99.89333,0.1,4420.0,High,Manual,Station and river name could be identified,merit
4355125.0,RIO BOLANOS,BOLANOS,-999.0,916.0,21.825,-103.7833,21.82708,-103.78542,0.3,12000.0,High,Manual,Station and river name could be identified,merit
4355130.0,RIO GRANDE DE SANTIAGO,LA YESCA,-999.0,420.0,21.1931,-104.0903,21.1979,-104.0812,1.1,98234.09,High,Manual,Station and river name could be identified,hydrosheds
4355135.0,RIO GRANDE DE SANTIAGO,SAN CRISTOBAL 2,-999.0,816.0,21.0389,-103.4292,21.0396,-103.4271,0.2,70929.3,High,Manual,Station and river name could be identified,hydrosheds
4355140.0,LERMA,EL GIGANTE,-999.0,1961.0,19.9667,-100.45,19.96833,-100.4525,0.3,7190.0,High,Manual,Station and river name could be identified,merit
4355145.0,ARROYO SANTA MARIA,JESUS MARIA,-999.0,960.0,22.2508,-104.5169,22.25083,-104.515,0.2,4480.0,High,Manual,Station and river name could be identified,merit
4355150.0,LERMA,IXTLAHUACA,-999.0,2544.0,19.5675,-99.7694,19.56917,-99.77917,1.0,2750.0,High,Manual,Station and river name could be identified,merit
4355155.0,CUTZAMALA,EL GALLO,-999.0,0.0,18.6875,-100.6806,18.6875,-100.67917,0.1,10700.0,High,Manual,Station and river name could be identified,merit
4355160.0,RIO BALSAS,SAN JUAN TETELCINGO,-999.0,0.0,17.9167,-99.5208,17.9175,-99.52083,0.1,46300.0,High,Manual,Station and river name could be identified,merit
4355165.0,RIO BALSAS,PAPALUTLA,-999.0,0.0,18.0167,-98.9,18.02333,-98.8975,0.8,32600.0,High,Manual,Station and river name could be identified,merit
4355170.0,RIO CHIQUITO,LOS PINZANES,-999.0,0.0,18.5458,-101.1181,18.5475,-101.11833,0.2,5510.0,High,Manual,Station and river name could be identified,merit
4355175.0,RIO CUPATITZIO,LA PASTORIA,-999.0,0.0,18.9278,-102.0569,18.92792,-102.05708,0.0,3110.0,High,Manual,Station and river name could be identified,merit
4355180.0,RIO BOLANOS,"BOLANOS, JAL.",-999.0,916.0,21.8317,-103.7828,21.83167,-103.7825,0.0,12000.0,High,Manual,Station and river name could be identified,merit
4355185.0,LERMA,"BRANIFF, GTO.",-999.0,1879.0,20.05,-100.6667,20.05083,-100.6675,0.1,8550.0,High,Manual,Station and river name could be identified,merit
4355190.0,RIO BATOPILAS,"BATOPILAS, CHIH.",-999.0,565.0,27.0336,-107.7236,27.03583,-107.72417,0.3,1970.0,High,Manual,Station and river name could be identified,merit
4355195.0,RIO GRANDE DE SANTIAGO,"CAPOMAL, NAY.",-999.0,13.0,21.8311,-105.1125,21.8313,-105.1104,0.2,121961.24,High,Manual,Station and river name could be identified,hydrosheds
4355200.0,RIO AMECA,LAS GAVIOTAS II,9329.0,70.0,20.9083,-105.1083,20.9104,-105.1062,0.3,9338.4,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
4355205.0,RIO SAN PEDRO,"CABORACA HIDROMETRICA, DGO.",-999.0,2003.0,24.5167,-104.8,24.52917,-104.79917,1.4,639.0,High,Manual,Station and river name could be identified,merit
4355210.0,COCORAQUITO,"COCORAQUE, SON.",-999.0,100.0,27.4167,-109.625,27.41708,-109.62542,0.1,1200.0,High,Manual,Station and river name could be identified,merit
4355215.0,RIO ATENGO,"CHAPALAGANA, NAY.",-999.0,320.0,21.9442,-104.5,21.94333,-104.5,0.1,12100.0,High,Manual,Station and river name could be identified,merit
4355220.0,SAN MIGUEL DE HORCASITAS,"EL CAJON, SON.",-999.0,390.0,29.4722,-110.7364,29.47333,-110.73833,0.2,3780.0,High,Manual,Station and river name could be identified,merit
4355225.0,RIO BALSAS,"CAIMANERA, MICH.",-999.0,234.0,18.5,-100.9,18.4854,-100.8812,2.6,77530.94,High,Manual,Station and river name could be identified,hydrosheds
4355230.0,CHINIPAS,"CHINIPAS, CHIH.",-999.0,490.0,27.4167,-108.5417,27.41708,-108.54125,0.1,5140.0,High,Manual,Station and river name could be identified,merit
4355235.0,LERMA,"CORRALES, MICH.",-999.0,1693.0,20.2072,-101.8617,20.21167,-101.86167,0.5,38700.0,High,Manual,Station and river name could be identified,merit
4355240.0,CUAUTLA,"CUAUTLA, MOR.",-999.0,1303.0,18.8086,-98.9489,18.80917,-98.94917,0.1,338.0,High,Manual,Station and river name could be identified,merit
4355245.0,LERMA,"EL GIGANTE, MICH.",-999.0,1961.0,19.9667,-100.45,19.96833,-100.4525,0.3,7190.0,High,Manual,Station and river name could be identified,merit
4355250.0,RIO SINALOA,"BACURATO HIDROMETRICA DE GUSTAVO DIAZ ORDAZ, SIN.",-999.0,1470.0,25.8553,-107.9119,25.85583,-107.91167,0.1,7440.0,High,Manual,Station and river name could be identified,merit
4355255.0,RIO HUMAYA,"GUATENIPA, SIN.",-999.0,290.0,25.3444,-107.225,25.34333,-107.22333,0.2,8260.0,High,Manual,Station and river name could be identified,merit
4355260.0,LERMA,"IXTLAHUACA, MEX.",-999.0,2544.0,19.5675,-99.7694,19.56917,-99.77917,1.0,2750.0,High,Manual,Station and river name could be identified,merit
4355265.0,EL TIGRE,"JERECUARO, GTO.",-999.0,1931.0,20.1456,-100.5183,20.14417,-100.5175,0.2,570.0,High,Manual,Station and river name could be identified,merit
4355270.0,ARROYO SANTA MARIA,"JESUS MARIA, NAY.",-999.0,960.0,22.2508,-104.5169,22.25083,-104.515,0.2,4480.0,High,Manual,Station and river name could be identified,merit
4355275.0,RIO TURBIO,"LAS ADJUNTAS, GTO.",-999.0,1802.0,20.6753,-101.8442,20.67583,-101.84417,0.1,3260.0,High,Manual,Station and river name could be identified,merit
4355280.0,ARMERIA,COLIMAN,9744.0,38.0,18.9417,-103.925,18.95292,-103.93125,1.4,9430.3,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4355285.0,LERMA,"LA Y, MEX.",-999.0,2576.0,19.4044,-99.5939,19.40417,-99.59417,0.0,1570.0,High,Manual,Station and river name could be identified,merit
4355290.0,RIO TEPALCATEPEC,"LOS PANCHES, MICH.",-999.0,207.0,18.8486,-102.1333,18.85,-102.13333,0.2,11900.0,High,Manual,Station and river name could be identified,merit
4355295.0,RIO CHIQUITO,"LOS PINZANES, MICH.",-999.0,199.0,18.8,-101.2,18.79667,-101.20083,0.4,4510.0,High,Manual,Station and river name could be identified,merit
4355300.0,RIO FUERTE NUEVO,SAN MIGUEL ZAPOTITLAN,34247.0,20.0,25.9542,-109.0458,25.95375,-109.04542,0.1,34124.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4355305.0,LERMA,"MARKAZUZA, GTO.",-999.0,1695.0,20.3258,-101.4583,20.32542,-101.45792,0.1,30500.0,High,Manual,Station and river name could be identified,merit
4355310.0,CHINIPAS,PALO DULCE,6439.0,366.0,27.0167,-108.4167,27.0188,-108.4146,0.3,6377.4,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
4355315.0,RIO SONOYTA,"SONOYTA, SON.",-999.0,350.0,31.8667,-112.85,31.86792,-112.84875,0.2,9380.0,High,Manual,Station and river name could be identified,merit
4355320.0,COAHUAYANA,CALLEJONES,6835.0,25.0,18.8,-103.6083,18.80083,-103.62,1.2,6860.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
4355325.0,SONORA,"EL OREGANO, SON.",-999.0,272.0,29.2297,-110.7061,29.22958,-110.70625,0.0,11700.0,High,Manual,Station and river name could be identified,merit
4355330.0,RIO SAN PEDRO,"PAJARITOS, NAY.",-999.0,245.0,22.3778,-105.0208,22.3775,-105.02333,0.3,24000.0,High,Manual,Station and river name could be identified,merit
4355335.0,LA LAJA,"PERICOS, GTO.",-999.0,1722.0,20.5225,-101.1114,20.52208,-101.11125,0.0,9600.0,High,Manual,Station and river name could be identified,merit
4355340.0,RIO SINALOA,JAINA,8179.0,120.0,25.9,-107.9861,25.8896,-107.9812,1.3,8152.2,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
4355345.0,RIO MATAPE,"PUNTA DE AGUA 2, SON.",-999.0,250.0,28.4722,-110.3083,28.47333,-110.31,0.2,2660.0,High,Manual,Station and river name could be identified,merit
4355350.0,RIO SINALOA,TOHAYANA,5281.0,326.0,26.1708,-107.6958,26.1687,-107.6979,0.3,5306.2,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
